variant_id,positions_changed,num_words_changed,changes,euclidean_distance,cosine_similarity,cosine_distance,is_collision,is_near_collision
22,"[292, 636, 1025, 1445, 1682, 1937, 2283, 2405, 2428, 2542, 2656, 2793, 3865, 4078, 4093, 4446, 6428, 6551, 6978, 7361, 7523, 7527, 7560, 7822, 8300, 8378, 8443, 8616]",28,"[{'position': 1025, 'original_word': 'more', 'replacement_word': 'good'}, {'position': 7560, 'original_word': '(0.0)', 'replacement_word': 'good'}, {'position': 7822, 'original_word': '(0.0)', 'replacement_word': 'old'}, {'position': 1937, 'original_word': 'The', 'replacement_word': 'life'}, {'position': 1682, 'original_word': 'hyperparameters', 'replacement_word': 'person'}, {'position': 6551, 'original_word': 'Language”.', 'replacement_word': 'will'}, {'position': 3865, 'original_word': 'on', 'replacement_word': 'has'}, {'position': 6428, 'original_word': '2023.', 'replacement_word': 'or'}, {'position': 292, 'original_word': 'hypothesis', 'replacement_word': 'have'}, {'position': 1445, 'original_word': 'D1,D2,Dℓ', 'replacement_word': 'own'}, {'position': 8616, 'original_word': 'and', 'replacement_word': 'was'}, {'position': 2428, 'original_word': '0.87', 'replacement_word': 'new'}, {'position': 8378, 'original_word': 'Rank', 'replacement_word': 'great'}, {'position': 7361, 'original_word': 'Since', 'replacement_word': 'and'}, {'position': 6978, 'original_word': 'John', 'replacement_word': 'long'}, {'position': 4446, 'original_word': 'transfer,', 'replacement_word': 'on'}, {'position': 2656, 'original_word': '0.00', 'replacement_word': 'own'}, {'position': 7523, 'original_word': 'cos(·)', 'replacement_word': 'was'}, {'position': 2405, 'original_word': '0.92', 'replacement_word': 'long'}, {'position': 7527, 'original_word': 'T-1', 'replacement_word': 'could'}, {'position': 2793, 'original_word': '0.56', 'replacement_word': 'other'}, {'position': 2283, 'original_word': 'use', 'replacement_word': 'with'}, {'position': 8300, 'original_word': 'our', 'replacement_word': 'place'}, {'position': 4078, 'original_word': 'the', 'replacement_word': 'new'}, {'position': 2542, 'original_word': 'a', 'replacement_word': 'would'}, {'position': 8443, 'original_word': '→gtr', 'replacement_word': 'or'}, {'position': 636, 'original_word': 'relative', 'replacement_word': 'man'}, {'position': 4093, 'original_word': 'on', 'replacement_word': 'in'}]",0.055800665,0.99822855,0.00177145,False,False
23,"[339, 850, 1536, 1543, 1591, 2379, 2477, 2520, 3028, 3332, 3697, 4149, 4417, 4729, 5156, 5358, 5425, 5505, 5623, 5752, 5842, 5904, 5932, 6009, 6097, 6464, 8004, 8207]",28,"[{'position': 1536, 'original_word': '[68],', 'replacement_word': 'were'}, {'position': 5505, 'original_word': 'Ghassemi,', 'replacement_word': 'for'}, {'position': 3332, 'original_word': '(gte,', 'replacement_word': 'in'}, {'position': 1543, 'original_word': 'help', 'replacement_word': 'place'}, {'position': 8207, 'original_word': '4010.06', 'replacement_word': 'with'}, {'position': 5904, 'original_word': '2021,', 'replacement_word': 'first'}, {'position': 5156, 'original_word': '.', 'replacement_word': 'on'}, {'position': 5932, 'original_word': '2023.', 'replacement_word': 'was'}, {'position': 2477, 'original_word': 'batch', 'replacement_word': 'to'}, {'position': 5425, 'original_word': 'Torsten', 'replacement_word': 'and'}, {'position': 4149, 'original_word': 'occur', 'replacement_word': 'or'}, {'position': 1591, 'original_word': 'unsupervised', 'replacement_word': 'with'}, {'position': 6464, 'original_word': 'Workshop', 'replacement_word': 'old'}, {'position': 4417, 'original_word': 'ICA', 'replacement_word': 'thing'}, {'position': 8004, 'original_word': '0.12', 'replacement_word': 'day'}, {'position': 2379, 'original_word': 'Inputs', 'replacement_word': 'are'}, {'position': 6097, 'original_word': 'Norelli,', 'replacement_word': 'of'}, {'position': 850, 'original_word': 'In', 'replacement_word': 'has'}, {'position': 339, 'original_word': '60%', 'replacement_word': 'place'}, {'position': 3028, 'original_word': 'gte', 'replacement_word': 'has'}, {'position': 5842, 'original_word': 'Yoav', 'replacement_word': 'in'}, {'position': 2520, 'original_word': 'language', 'replacement_word': 'the'}, {'position': 5358, 'original_word': '[cs.CV]', 'replacement_word': 'own'}, {'position': 3697, 'original_word': '0.31', 'replacement_word': 'last'}, {'position': 4729, 'original_word': 'embedding', 'replacement_word': 'the'}, {'position': 5623, 'original_word': '217–226.', 'replacement_word': 'and'}, {'position': 5752, 'original_word': 'Uszkoreit,', 'replacement_word': 'had'}, {'position': 6009, 'original_word': 'Xie,', 'replacement_word': 'way'}]",0.056692127,0.99817276,0.00182724,False,False
24,"[104, 596, 1218, 1520, 1654, 1811, 2311, 2844, 3059, 3085, 3274, 3278, 4283, 4487, 4954, 4988, 5277, 5436, 5899, 6078, 6112, 6158, 6528, 6843, 6886, 6910, 7095, 7887]",28,"[{'position': 6528, 'original_word': 'Vector', 'replacement_word': 'has'}, {'position': 2311, 'original_word': 'which', 'replacement_word': 'could'}, {'position': 4487, 'original_word': 'of', 'replacement_word': 'place'}, {'position': 5899, 'original_word': 'Association', 'replacement_word': 'are'}, {'position': 3085, 'original_word': '(0.0)', 'replacement_word': 'hand'}, {'position': 6158, 'original_word': '.', 'replacement_word': 'for'}, {'position': 1811, 'original_word': 'multimodal.', 'replacement_word': 'in'}, {'position': 2844, 'original_word': '4192.31', 'replacement_word': 'could'}, {'position': 5277, 'original_word': 'Jégou.', 'replacement_word': 'has'}, {'position': 7095, 'original_word': '1', 'replacement_word': 'or'}, {'position': 4283, 'original_word': 'exemplified', 'replacement_word': 'last'}, {'position': 5436, 'original_word': 'Embeddings”.', 'replacement_word': 'will'}, {'position': 6843, 'original_word': 'Lin.', 'replacement_word': 'time'}, {'position': 6078, 'original_word': 'Breuel,', 'replacement_word': 'and'}, {'position': 1218, 'original_word': 'design', 'replacement_word': 'first'}, {'position': 3274, 'original_word': '(for', 'replacement_word': 'with'}, {'position': 3278, 'original_word': 'and,', 'replacement_word': 'person'}, {'position': 7887, 'original_word': 'a', 'replacement_word': 'for'}, {'position': 596, 'original_word': 'similarity', 'replacement_word': 'is'}, {'position': 4954, 'original_word': 'to', 'replacement_word': 'are'}, {'position': 6112, 'original_word': 'arXiv:', 'replacement_word': 'thing'}, {'position': 6886, 'original_word': 'Denver,', 'replacement_word': 'hand'}, {'position': 104, 'original_word': 'their', 'replacement_word': 'little'}, {'position': 1520, 'original_word': '+LGAN(Dℓ', 'replacement_word': 'other'}, {'position': 3059, 'original_word': '361.06', 'replacement_word': 'for'}, {'position': 1654, 'original_word': 'distances', 'replacement_word': 'have'}, {'position': 4988, 'original_word': 'Science', 'replacement_word': 'time'}, {'position': 6910, 'original_word': 'ICA”.', 'replacement_word': 'for'}]",0.042039275,0.99899626,0.0010037422,False,False
25,"[98, 420, 527, 806, 919, 938, 1079, 1483, 1715, 1719, 2382, 2643, 2894, 2920, 3000, 3363, 3575, 3954, 4452, 5366, 5390, 5893, 6432, 6533, 6922, 7682, 7852, 8231]",28,"[{'position': 7682, 'original_word': '0.04', 'replacement_word': 'new'}, {'position': 5893, 'original_word': 'Tanmoy', 'replacement_word': 'place'}, {'position': 6533, 'original_word': 'Deep', 'replacement_word': 'time'}, {'position': 6922, 'original_word': 'Wang,', 'replacement_word': 'would'}, {'position': 5390, 'original_word': 'IBM', 'replacement_word': 'in'}, {'position': 527, 'original_word': 'cycle', 'replacement_word': 'old'}, {'position': 919, 'original_word': 'spaces.', 'replacement_word': 'to'}, {'position': 6432, 'original_word': '.', 'replacement_word': 'or'}, {'position': 3363, 'original_word': 'the', 'replacement_word': 'the'}, {'position': 420, 'original_word': 'unknown', 'replacement_word': 'has'}, {'position': 806, 'original_word': 'methods.', 'replacement_word': 'place'}, {'position': 8231, 'original_word': '0.35', 'replacement_word': 'world'}, {'position': 938, 'original_word': 'you', 'replacement_word': 'would'}, {'position': 7852, 'original_word': 'Table', 'replacement_word': 'man'}, {'position': 1715, 'original_word': '65536', 'replacement_word': 'on'}, {'position': 1719, 'original_word': 'information', 'replacement_word': 'time'}, {'position': 1079, 'original_word': 'shared', 'replacement_word': 'for'}, {'position': 3000, 'original_word': 'solver', 'replacement_word': 'hand'}, {'position': 1483, 'original_word': 'of', 'replacement_word': 'world'}, {'position': 2894, 'original_word': '0.69', 'replacement_word': 'are'}, {'position': 2382, 'original_word': 'gtr', 'replacement_word': 'life'}, {'position': 2643, 'original_word': 'gte', 'replacement_word': 'the'}, {'position': 98, 'original_word': 'into', 'replacement_word': 'new'}, {'position': 4452, 'original_word': 'on', 'replacement_word': 'was'}, {'position': 2920, 'original_word': '(0.0)', 'replacement_word': 'and'}, {'position': 3954, 'original_word': 'embedding', 'replacement_word': 'could'}, {'position': 5366, 'original_word': 'Mirza,', 'replacement_word': 'other'}, {'position': 3575, 'original_word': '0.73', 'replacement_word': 'good'}]",0.041004863,0.9990438,0.0009561777,False,False
26,"[176, 549, 684, 1422, 2414, 2590, 2710, 2759, 3265, 3281, 3760, 4329, 4590, 4691, 4721, 5295, 5416, 5775, 6744, 6885, 7319, 7865, 7945, 8185, 8203, 8229, 8427, 8600]",28,"[{'position': 7945, 'original_word': '0.00', 'replacement_word': 'long'}, {'position': 8203, 'original_word': '(26.2)', 'replacement_word': 'was'}, {'position': 1422, 'original_word': 'Dℓ', 'replacement_word': 'is'}, {'position': 5775, 'original_word': '(2019).', 'replacement_word': 'world'}, {'position': 2710, 'original_word': '0.93', 'replacement_word': 'but'}, {'position': 7319, 'original_word': 'assignment),', 'replacement_word': 'life'}, {'position': 8600, 'original_word': 'fewer', 'replacement_word': 'place'}, {'position': 2590, 'original_word': '(via', 'replacement_word': 'world'}, {'position': 8229, 'original_word': '32.12', 'replacement_word': 'old'}, {'position': 549, 'original_word': 'We', 'replacement_word': 'the'}, {'position': 5416, 'original_word': 'arXiv:', 'replacement_word': 'long'}, {'position': 684, 'original_word': '.', 'replacement_word': 'would'}, {'position': 5295, 'original_word': 'Zekun', 'replacement_word': 'good'}, {'position': 176, 'original_word': '1', 'replacement_word': 'has'}, {'position': 3760, 'original_word': '0.31', 'replacement_word': 'own'}, {'position': 7865, 'original_word': 'and', 'replacement_word': 'first'}, {'position': 3265, 'original_word': 'varies', 'replacement_word': 'last'}, {'position': 2759, 'original_word': '1.22', 'replacement_word': 'life'}, {'position': 3281, 'original_word': 'correspond', 'replacement_word': 'great'}, {'position': 4691, 'original_word': '[12]', 'replacement_word': 'would'}, {'position': 6744, 'original_word': 'Wu,', 'replacement_word': 'but'}, {'position': 6885, 'original_word': 'Sarkar.', 'replacement_word': 'in'}, {'position': 4329, 'original_word': 'discussing', 'replacement_word': 'old'}, {'position': 8427, 'original_word': '0.47', 'replacement_word': 'with'}, {'position': 4590, 'original_word': 'of', 'replacement_word': 'thing'}, {'position': 2414, 'original_word': 'M2e5', 'replacement_word': 'good'}, {'position': 4721, 'original_word': 'by', 'replacement_word': 'for'}, {'position': 8185, 'original_word': '0.00', 'replacement_word': 'first'}]",0.04152353,0.9990196,0.0009803772,False,False
27,"[352, 1323, 1745, 1970, 1978, 2114, 2431, 2563, 3646, 3741, 3981, 4060, 4258, 4314, 4355, 4569, 4602, 4943, 4964, 5752, 6408, 6860, 7143, 7239, 7506, 7749, 8305, 8470]",28,"[{'position': 2563, 'original_word': 'when', 'replacement_word': 'for'}, {'position': 4355, 'original_word': 'Ground', 'replacement_word': 'old'}, {'position': 6408, 'original_word': 'Fumero,', 'replacement_word': 'for'}, {'position': 3981, 'original_word': 'this', 'replacement_word': 'old'}, {'position': 8470, 'original_word': 'varies', 'replacement_word': 'old'}, {'position': 3741, 'original_word': 'gtegran.', 'replacement_word': 'had'}, {'position': 4258, 'original_word': 'for', 'replacement_word': 'new'}, {'position': 1323, 'original_word': 'B1:RZ→Rdand', 'replacement_word': 'was'}, {'position': 1970, 'original_word': 'kcos\x00', 'replacement_word': 'good'}, {'position': 1978, 'original_word': 'i=', 'replacement_word': 'are'}, {'position': 3646, 'original_word': 'apply.', 'replacement_word': 'little'}, {'position': 2114, 'original_word': 'direct', 'replacement_word': 'long'}, {'position': 7749, 'original_word': '393.07', 'replacement_word': 'time'}, {'position': 7239, 'original_word': 'on', 'replacement_word': 'way'}, {'position': 6860, 'original_word': 'Conference', 'replacement_word': 'of'}, {'position': 4943, 'original_word': 'stable', 'replacement_word': 'little'}, {'position': 1745, 'original_word': 'a', 'replacement_word': 'could'}, {'position': 7506, 'original_word': 'numbers', 'replacement_word': 'on'}, {'position': 4569, 'original_word': 'between', 'replacement_word': 'to'}, {'position': 4314, 'original_word': 'use', 'replacement_word': 'place'}, {'position': 4060, 'original_word': 'pus.', 'replacement_word': 'is'}, {'position': 352, 'original_word': 'Bashing', 'replacement_word': 'great'}, {'position': 4964, 'original_word': 'and', 'replacement_word': 'has'}, {'position': 7143, 'original_word': 'GPU', 'replacement_word': 'to'}, {'position': 8305, 'original_word': 'method', 'replacement_word': 'to'}, {'position': 5752, 'original_word': 'Uszkoreit,', 'replacement_word': 'for'}, {'position': 4602, 'original_word': 'text', 'replacement_word': 'would'}, {'position': 2431, 'original_word': '0.77', 'replacement_word': 'is'}]",0.052662123,0.9984225,0.0015774965,False,False
28,"[34, 84, 321, 355, 784, 1101, 1102, 1548, 1867, 2280, 2843, 3374, 3484, 3919, 4989, 5267, 5447, 5951, 6104, 6369, 6764, 6806, 6811, 6968, 7725, 7838, 7870, 7954]",28,"[{'position': 1548, 'original_word': 'useful', 'replacement_word': 'or'}, {'position': 784, 'original_word': '.', 'replacement_word': 'good'}, {'position': 7954, 'original_word': '0.72', 'replacement_word': 'in'}, {'position': 5267, 'original_word': 'Alexis', 'replacement_word': 'place'}, {'position': 6806, 'original_word': 'Vision-Centric', 'replacement_word': 'place'}, {'position': 2843, 'original_word': '0.00', 'replacement_word': 'and'}, {'position': 3484, 'original_word': '4096.00', 'replacement_word': 'first'}, {'position': 6811, 'original_word': '[cs.CV]', 'replacement_word': 'of'}, {'position': 7838, 'original_word': '(0.0)', 'replacement_word': 'day'}, {'position': 34, 'original_word': 'embeddings', 'replacement_word': 'in'}, {'position': 7725, 'original_word': '0.79', 'replacement_word': 'other'}, {'position': 3374, 'original_word': 'embeddings', 'replacement_word': 'in'}, {'position': 6968, 'original_word': 'LLM', 'replacement_word': 'other'}, {'position': 7870, 'original_word': 'TweetTopic', 'replacement_word': 'long'}, {'position': 5951, 'original_word': 'Language', 'replacement_word': 'the'}, {'position': 321, 'original_word': 'or', 'replacement_word': 'in'}, {'position': 5447, 'original_word': '2022),', 'replacement_word': 'last'}, {'position': 1867, 'original_word': 'used', 'replacement_word': 'new'}, {'position': 1101, 'original_word': 'possible', 'replacement_word': 'have'}, {'position': 1102, 'original_word': 'at', 'replacement_word': 'with'}, {'position': 3919, 'original_word': 'data.', 'replacement_word': 'of'}, {'position': 84, 'original_word': 'with', 'replacement_word': 'life'}, {'position': 6104, 'original_word': 'Rodolà.', 'replacement_word': 'have'}, {'position': 6369, 'original_word': 'Qu,', 'replacement_word': 'the'}, {'position': 355, 'original_word': 'Body:', 'replacement_word': 'or'}, {'position': 2280, 'original_word': 'embedding', 'replacement_word': 'of'}, {'position': 6764, 'original_word': 'the', 'replacement_word': 'were'}, {'position': 4989, 'original_word': 'Foundation.', 'replacement_word': 'long'}]",0.036979113,0.9992226,0.0007774234,False,False
29,"[274, 342, 523, 647, 1342, 1538, 1934, 3693, 4191, 4505, 4702, 5159, 5494, 5527, 5839, 6148, 6392, 6532, 6738, 6928, 7081, 7171, 7233, 7394, 7779, 7800, 8280, 8402]",28,"[{'position': 1538, 'original_word': 'introduce', 'replacement_word': 'new'}, {'position': 7171, 'original_word': 'MIMIC', 'replacement_word': 'with'}, {'position': 6532, 'original_word': 'for', 'replacement_word': 'day'}, {'position': 6148, 'original_word': 'of', 'replacement_word': 'new'}, {'position': 647, 'original_word': 'we', 'replacement_word': 'man'}, {'position': 523, 'original_word': 'uses', 'replacement_word': 'could'}, {'position': 1934, 'original_word': 'same', 'replacement_word': 'will'}, {'position': 6928, 'original_word': 'Machine', 'replacement_word': 'will'}, {'position': 274, 'original_word': 'models', 'replacement_word': 'in'}, {'position': 5527, 'original_word': 'data', 'replacement_word': 'day'}, {'position': 4505, 'original_word': '15,', 'replacement_word': 'time'}, {'position': 5159, 'original_word': 'Cannistraci,', 'replacement_word': 'will'}, {'position': 7081, 'original_word': 'our', 'replacement_word': 'long'}, {'position': 1342, 'original_word': 'R1,', 'replacement_word': 'is'}, {'position': 7233, 'original_word': '4', 'replacement_word': 'have'}, {'position': 7800, 'original_word': '(0.0)', 'replacement_word': 'with'}, {'position': 5839, 'original_word': 'Jain,', 'replacement_word': 'in'}, {'position': 8402, 'original_word': '0.58', 'replacement_word': 'had'}, {'position': 6738, 'original_word': 'Wang,', 'replacement_word': 'could'}, {'position': 342, 'original_word': 'apparel.', 'replacement_word': 'great'}, {'position': 8280, 'original_word': 'shown', 'replacement_word': 'last'}, {'position': 4702, 'original_word': 'modalities,', 'replacement_word': 'other'}, {'position': 4191, 'original_word': '(which', 'replacement_word': 'the'}, {'position': 7394, 'original_word': 'Table', 'replacement_word': 'person'}, {'position': 7779, 'original_word': '(0.0)', 'replacement_word': 'in'}, {'position': 3693, 'original_word': '0.04', 'replacement_word': 'long'}, {'position': 5494, 'original_word': 'Tom', 'replacement_word': 'place'}, {'position': 6392, 'original_word': 'Yang.', 'replacement_word': 'of'}]",0.040320557,0.99907696,0.0009230375,False,False
30,"[381, 811, 1255, 1399, 1736, 1789, 2241, 2437, 2598, 2618, 2634, 2673, 2759, 3327, 3385, 4087, 4378, 4546, 4834, 4975, 5316, 5629, 6569, 7115, 7365, 7703, 8008, 8590]",28,"[{'position': 2437, 'original_word': '0.90Difference', 'replacement_word': 'life'}, {'position': 8590, 'original_word': 'we', 'replacement_word': 'old'}, {'position': 7703, 'original_word': '1.00', 'replacement_word': 'but'}, {'position': 4378, 'original_word': 'inversions', 'replacement_word': 'with'}, {'position': 2598, 'original_word': 'and', 'replacement_word': 'time'}, {'position': 1789, 'original_word': 'Table', 'replacement_word': 'day'}, {'position': 6569, 'original_word': 'Ed.', 'replacement_word': 'of'}, {'position': 811, 'original_word': 'research', 'replacement_word': 'is'}, {'position': 3385, 'original_word': 'is', 'replacement_word': 'for'}, {'position': 2618, 'original_word': 'M1M2cos(·)↑', 'replacement_word': 'has'}, {'position': 2241, 'original_word': 'top', 'replacement_word': 'good'}, {'position': 4546, 'original_word': 'the', 'replacement_word': 'thing'}, {'position': 5316, 'original_word': 'Li', 'replacement_word': 'world'}, {'position': 7365, 'original_word': 'produces', 'replacement_word': 'are'}, {'position': 2759, 'original_word': '1.22', 'replacement_word': 'great'}, {'position': 1736, 'original_word': '-', 'replacement_word': 'but'}, {'position': 8008, 'original_word': '(0.0)', 'replacement_word': 'own'}, {'position': 2634, 'original_word': '(0.0)', 'replacement_word': 'other'}, {'position': 7115, 'original_word': '9', 'replacement_word': 'last'}, {'position': 4087, 'original_word': 'ideal', 'replacement_word': 'could'}, {'position': 4834, 'original_word': 'we', 'replacement_word': 'would'}, {'position': 1255, 'original_word': 'same', 'replacement_word': 'day'}, {'position': 4975, 'original_word': 'the', 'replacement_word': 'place'}, {'position': 2673, 'original_word': '4096.35', 'replacement_word': 'had'}, {'position': 381, 'original_word': 'of', 'replacement_word': 'with'}, {'position': 1399, 'original_word': 'learning.', 'replacement_word': 'other'}, {'position': 5629, 'original_word': 'Salakhutdinov,', 'replacement_word': 'hand'}, {'position': 3327, 'original_word': '1.', 'replacement_word': 'great'}]",0.049650706,0.9985984,0.0014016032,False,False
31,"[174, 640, 872, 1548, 1584, 1684, 1890, 2096, 2210, 2546, 2608, 2835, 3035, 3858, 3978, 4237, 4564, 5099, 5321, 5402, 5505, 6816, 6862, 6951, 7174, 7656, 7669, 8346]",28,"[{'position': 640, 'original_word': 'but', 'replacement_word': 'would'}, {'position': 5505, 'original_word': 'Ghassemi,', 'replacement_word': 'time'}, {'position': 7174, 'original_word': 'approximately', 'replacement_word': 'but'}, {'position': 3978, 'original_word': 'extract', 'replacement_word': 'have'}, {'position': 1548, 'original_word': 'useful', 'replacement_word': 'on'}, {'position': 4237, 'original_word': 'for', 'replacement_word': 'on'}, {'position': 3858, 'original_word': 'vec2vec', 'replacement_word': 'own'}, {'position': 2835, 'original_word': 'gtr', 'replacement_word': 'great'}, {'position': 1684, 'original_word': 'andλVSPcontrol', 'replacement_word': 'were'}, {'position': 5402, 'original_word': 'Armand', 'replacement_word': 'is'}, {'position': 8346, 'original_word': 'baselines,', 'replacement_word': 'have'}, {'position': 6816, 'original_word': 'and', 'replacement_word': 'thing'}, {'position': 2210, 'original_word': 'to', 'replacement_word': 'had'}, {'position': 6951, 'original_word': 'Model', 'replacement_word': 'way'}, {'position': 174, 'original_word': 'closely', 'replacement_word': 'thing'}, {'position': 1584, 'original_word': 'from', 'replacement_word': 'will'}, {'position': 2096, 'original_word': '=1', 'replacement_word': 'old'}, {'position': 2608, 'original_word': 'latents', 'replacement_word': 'man'}, {'position': 5321, 'original_word': 'Comprehension', 'replacement_word': 'day'}, {'position': 6862, 'original_word': 'the', 'replacement_word': 'has'}, {'position': 4564, 'original_word': 'matching', 'replacement_word': 'but'}, {'position': 3035, 'original_word': '(0.0)', 'replacement_word': 'has'}, {'position': 1890, 'original_word': '64-token', 'replacement_word': 'own'}, {'position': 7656, 'original_word': '(0.0)', 'replacement_word': 'to'}, {'position': 872, 'original_word': 'it', 'replacement_word': 'first'}, {'position': 5099, 'original_word': 'Papers)', 'replacement_word': 'long'}, {'position': 2546, 'original_word': 'via', 'replacement_word': 'great'}, {'position': 7669, 'original_word': '408.81', 'replacement_word': 'life'}]",0.03944665,0.9991152,0.00088477135,False,False
32,"[94, 652, 666, 897, 1148, 1330, 1365, 2101, 2454, 2981, 3095, 3270, 3277, 3675, 4554, 4646, 4649, 5163, 5168, 5229, 5473, 5887, 5902, 6573, 6759, 6835, 6972, 7782]",28,"[{'position': 897, 'original_word': 'translated', 'replacement_word': 'way'}, {'position': 652, 'original_word': 'using', 'replacement_word': 'last'}, {'position': 5902, 'original_word': 'Linguistics,', 'replacement_word': 'on'}, {'position': 2454, 'original_word': '(middle)', 'replacement_word': 'way'}, {'position': 3095, 'original_word': '0.80', 'replacement_word': 'long'}, {'position': 666, 'original_word': 'the', 'replacement_word': 'time'}, {'position': 2981, 'original_word': 'corresponds', 'replacement_word': 'person'}, {'position': 4646, 'original_word': 'inherent', 'replacement_word': 'in'}, {'position': 4649, 'original_word': 'image-', 'replacement_word': 'in'}, {'position': 5163, 'original_word': 'Maiorca,', 'replacement_word': 'has'}, {'position': 6573, 'original_word': 'Yuji', 'replacement_word': 'or'}, {'position': 5168, 'original_word': 'and', 'replacement_word': 'way'}, {'position': 1330, 'original_word': 'into', 'replacement_word': 'great'}, {'position': 6835, 'original_word': 'Chao', 'replacement_word': 'place'}, {'position': 2101, 'original_word': 'nnX', 'replacement_word': 'were'}, {'position': 6972, 'original_word': '2405.15012', 'replacement_word': 'could'}, {'position': 3270, 'original_word': '(for', 'replacement_word': 'had'}, {'position': 4554, 'original_word': 'are', 'replacement_word': 'world'}, {'position': 3277, 'original_word': '400', 'replacement_word': 'with'}, {'position': 1365, 'original_word': 'do', 'replacement_word': 'and'}, {'position': 3675, 'original_word': '0.11', 'replacement_word': 'last'}, {'position': 94, 'original_word': 'to', 'replacement_word': 'time'}, {'position': 5473, 'original_word': 'Brian', 'replacement_word': 'to'}, {'position': 7782, 'original_word': '(0.1)', 'replacement_word': 'and'}, {'position': 6759, 'original_word': 'Do', 'replacement_word': 'place'}, {'position': 5229, 'original_word': 'Zhe', 'replacement_word': 'last'}, {'position': 1148, 'original_word': 'respective', 'replacement_word': 'is'}, {'position': 5887, 'original_word': 'Iz', 'replacement_word': 'life'}]",0.040854897,0.9990509,0.00094908476,False,False
33,"[126, 156, 342, 473, 793, 1295, 1513, 1624, 2017, 2146, 2501, 2721, 3006, 3277, 4051, 4244, 4417, 4777, 5039, 5728, 5941, 6443, 6768, 7116, 7488, 7497, 7889, 8165]",28,"[{'position': 1295, 'original_word': 'A1:Rd→RZandA2:Rd→RZtransform', 'replacement_word': 'would'}, {'position': 4244, 'original_word': 'extract', 'replacement_word': 'other'}, {'position': 793, 'original_word': 'apply', 'replacement_word': 'was'}, {'position': 156, 'original_word': 'unpaired', 'replacement_word': 'will'}, {'position': 2721, 'original_word': '4079.92', 'replacement_word': 'time'}, {'position': 4777, 'original_word': 'data.', 'replacement_word': 'little'}, {'position': 6443, 'original_word': 'of', 'replacement_word': 'little'}, {'position': 5039, 'original_word': 'Natural', 'replacement_word': 'the'}, {'position': 5941, 'original_word': 'Yova', 'replacement_word': 'will'}, {'position': 3006, 'original_word': '6', 'replacement_word': 'but'}, {'position': 7488, 'original_word': 'parts:', 'replacement_word': 'own'}, {'position': 4417, 'original_word': 'ICA', 'replacement_word': 'to'}, {'position': 2501, 'original_word': 'then', 'replacement_word': 'of'}, {'position': 7497, 'original_word': 'vi).', 'replacement_word': 'great'}, {'position': 7116, 'original_word': 'vec2vec', 'replacement_word': 'are'}, {'position': 3277, 'original_word': '400', 'replacement_word': 'last'}, {'position': 7889, 'original_word': 'ordering.', 'replacement_word': 'were'}, {'position': 4051, 'original_word': 'on', 'replacement_word': 'new'}, {'position': 342, 'original_word': 'apparel.', 'replacement_word': 'the'}, {'position': 1624, 'original_word': 'ensures', 'replacement_word': 'and'}, {'position': 473, 'original_word': 'of', 'replacement_word': 'new'}, {'position': 5728, 'original_word': 'Ankur', 'replacement_word': 'had'}, {'position': 2017, 'original_word': 'Cosine', 'replacement_word': 'little'}, {'position': 2146, 'original_word': 'and', 'replacement_word': 'world'}, {'position': 8165, 'original_word': '26.33', 'replacement_word': 'of'}, {'position': 1513, 'original_word': '=LGAN(D1,', 'replacement_word': 'to'}, {'position': 6768, 'original_word': 'arXiv:', 'replacement_word': 'would'}, {'position': 126, 'original_word': 'about', 'replacement_word': 'first'}]",0.04357243,0.99892116,0.0010788441,False,False
